-2.763102111592854158e+02,-1.578581957443207130e-14,1.974674581230137391e-14,-2.385919931447701853e-14,3.229403156682003740e-14,1.537233592847003186e-14,3.836157044002832621e-15,3.200032638163943965e-14,2.738610717961130705e-14,-8.171241461241152138e-14,5.057520860198014375e-15,2.842170943040400743e-14
-2.763102111592854158e+02,-1.578581957443207130e-14,1.974674581230137391e-14,-2.385919931447701853e-14,3.229403156682003740e-14,1.537233592847003186e-14,3.836157044002832621e-15,3.200032638163943965e-14,2.738610717961130705e-14,-8.171241461241152138e-14,5.057520860198014375e-15,2.842170943040400743e-14
-2.763102111592854158e+02,-1.578581957443207130e-14,1.974674581230137391e-14,-2.385919931447701853e-14,3.229403156682003740e-14,1.537233592847003186e-14,3.836157044002832621e-15,3.200032638163943965e-14,2.738610717961130705e-14,-8.171241461241152138e-14,5.057520860198014375e-15,2.842170943040400743e-14
-2.763102111592854158e+02,-1.578581957443207130e-14,1.974674581230137391e-14,-2.385919931447701853e-14,3.229403156682003740e-14,1.537233592847003186e-14,3.836157044002832621e-15,3.200032638163943965e-14,2.738610717961130705e-14,-8.171241461241152138e-14,5.057520860198014375e-15,2.842170943040400743e-14
-2.763102111592854158e+02,-1.578581957443207130e-14,1.974674581230137391e-14,-2.385919931447701853e-14,3.229403156682003740e-14,1.537233592847003186e-14,3.836157044002832621e-15,3.200032638163943965e-14,2.738610717961130705e-14,-8.171241461241152138e-14,5.057520860198014375e-15,2.842170943040400743e-14
-2.763102111592854158e+02,-1.578581957443207130e-14,1.974674581230137391e-14,-2.385919931447701853e-14,3.229403156682003740e-14,1.537233592847003186e-14,3.836157044002832621e-15,3.200032638163943965e-14,2.738610717961130705e-14,-8.171241461241152138e-14,5.057520860198014375e-15,2.842170943040400743e-14
-2.763102111592854158e+02,-1.578581957443207130e-14,1.974674581230137391e-14,-2.385919931447701853e-14,3.229403156682003740e-14,1.537233592847003186e-14,3.836157044002832621e-15,3.200032638163943965e-14,2.738610717961130705e-14,-8.171241461241152138e-14,5.057520860198014375e-15,2.842170943040400743e-14
-2.763102111592854158e+02,-1.578581957443207130e-14,1.974674581230137391e-14,-2.385919931447701853e-14,3.229403156682003740e-14,1.537233592847003186e-14,3.836157044002832621e-15,3.200032638163943965e-14,2.738610717961130705e-14,-8.171241461241152138e-14,5.057520860198014375e-15,2.842170943040400743e-14
-2.679990285524798423e+02,-1.990598610013284642e+00,8.871727518366062659e-02,-1.669682026798723629e-01,9.234344753739522904e-01,-2.765451933281416474e-01,2.435445848524147305e-01,-2.301858335906990516e-01,3.697356340137880615e-01,-8.980386154540198618e-02,5.557251495849091505e-02,-6.634480332029113470e-02
-2.487293697718114061e+02,-4.487849954359858451e+00,1.102569739353993272e+00,-5.377187477282072692e-01,1.300054074145014837e+00,4.911482619711430297e-01,6.432910412976774461e-01,2.410702668258587200e-01,5.517835525379743977e-01,2.810395889277366166e-01,7.367440126976765313e-02,2.109460977646051560e-01
-2.505801358409493957e+02,-7.141363440636396831e+00,2.060608762890645984e+00,-8.821408636488679844e-02,1.871117617444031378e+00,3.185918269521288870e+00,7.033100438197750215e-01,7.726540561833293852e-01,2.369806121708459834e-01,3.094464008375581443e-01,5.699215819039427089e-02,1.838808294860285741e-01
-2.477697628387265922e+02,-8.112355652464318112e+00,2.838309136994772164e+00,1.451110465494265478e+00,2.947261469252738575e+00,1.976839003764394143e+00,8.612935899017351016e-01,2.433310272997717849e+00,1.411090013194273407e+00,3.907878175709598167e-01,1.894298742346016695e-01,-1.934553449778491085e-01
-2.444450303950862349e+02,-8.542499425055172679e+00,3.421686760876437765e-04,2.670913438101533810e+00,3.428525131470372411e+00,8.025290012353063496e-01,4.180793073981937447e+00,1.943769041008245102e+00,3.164978628997185961e-01,8.340398808055056179e-01,5.829695968508037396e-01,-1.956190589316975093e-02
-2.433067357886806690e+02,-9.408689904883745569e+00,2.511532732563596326e+00,1.495128704888517290e-01,2.046851991456964726e+00,2.687378066666325616e+00,3.664761883444465962e+00,1.054142590604623120e+00,1.609054326637402443e+00,1.753527105093052540e+00,6.541035272417006219e-01,-1.423347025550512512e+00
-2.426538813520402300e+02,-9.241595631395155053e+00,2.328423602835321571e+00,-8.422203089211459381e-02,1.991006306454228048e+00,2.698923527465837857e+00,3.431999140110801871e+00,1.557520666599380821e+00,1.388797726493749440e+00,1.424701526704915011e+00,1.210495071093248498e+00,-6.815589899777165783e-01
-2.486817252403700422e+02,-8.573998002955264042e+00,2.727941884043586285e+00,1.510612632330581961e+00,3.127772926599532433e+00,2.168134971500777830e+00,2.934070344732536473e+00,1.160405046893044023e+00,1.431880625443963329e+00,1.431359679631075466e+00,1.059003431227396597e+00,-1.227960092134310344e-01
-2.405918698972585901e+02,-1.055319907453102779e+01,1.771448963708474045e+00,1.515022396310405250e+00,2.169467930977776238e+00,1.922593586861426562e+00,1.802987954492913492e+00,1.559465612646188548e+00,7.725333059460917084e-01,8.631235566628419065e-01,7.464960392997621597e-01,7.595645043070788915e-01
-2.398780086410899912e+02,-9.267383852835642699e+00,1.867489268273676783e+00,7.540348214408182370e-01,2.552989848125513550e+00,1.459985005404589309e+00,1.568881131044020494e+00,1.024249657363178967e+00,6.416378000909088719e-01,7.101423900667356293e-01,5.171571123412590509e-01,-1.034032158623006126e-01
-2.435432067822077613e+02,-9.370679154013771495e+00,1.913754349402383648e+00,8.380130052585812450e-01,2.341472013693153276e+00,2.721286940378510266e+00,8.392455880575462324e-01,1.562814264211324078e+00,2.112853734013893092e+00,1.322747638422573146e+00,5.342710396257848160e-01,3.540923528344279703e-01
-2.389003673172643687e+02,-1.230437428508223618e+01,1.203971645230961895e+00,1.775857330465743233e+00,1.886369824402326367e+00,2.569136688415369907e+00,2.172168748032209162e+00,9.526677299037662472e-01,1.904103994913457054e+00,1.089878565558397128e+00,1.220997285137783273e+00,9.866636694905253080e-01
-2.346384994344457198e+02,-9.946472872423992584e+00,6.812922925850347644e-01,1.590341925334037398e+00,6.551332492661744444e-01,-1.022413869097498346e-01,1.325968676979505600e+00,7.245483549140584456e-01,1.159722150885130532e+00,2.223015904978655755e+00,9.411815639512211007e-01,1.047333437155785418e+00
-2.297624565727252559e+02,-9.972257958421053559e+00,-1.531642391451981000e+00,-1.007303278023526039e+00,2.062235383990202120e+00,9.895439499252820514e-01,2.117050406221905767e+00,1.725160415980173223e+00,2.616924922133940790e-01,5.052530936995189847e-01,-1.122214174332194503e-01,2.238637329999590975e-01
-2.261991976845986869e+02,-9.255917251741870189e+00,-3.232844443606685658e+00,-2.716615164954969242e+00,3.521918629562739156e-01,1.230047738894201048e+00,1.099330491825425415e+00,1.067062159563091583e+00,-5.203474057555164123e-01,6.812068712471628373e-01,1.894870092120301663e+00,1.069871958755527430e+00
-2.290019594340673166e+02,-9.330405663846860875e+00,-2.421144317717990102e+00,-1.849882034367806627e+00,-3.790056696723377305e-01,1.996380142025105275e+00,2.763147205554976615e-01,6.391107460555565112e-01,6.045860641948945791e-01,9.619455486726664617e-01,1.373184038301830334e+00,6.400406322565146411e-01
-2.306314558982919038e+02,-1.003064593753441081e+01,-3.327747181305209079e+00,-2.703206941622184445e+00,9.759680745753059883e-01,3.542465208205429317e+00,2.295535126348906108e+00,1.354842943931271020e-02,-7.949660495276429373e-01,9.630185797580494977e-01,7.928526716339545644e-01,-2.574784638629097344e-01
